timestamp,measured,ideal,offset,temperature,operating_hours,vibration,calibration_age,pressure_cycles,anomaly_type,severity,days_to_failure,health_score,corrected,anomaly,drift,rul_days,health,alert,maintenance
1/3/2025 17:00,20.68623738,20.17037087,0.5158665100000022,20.15792519,65,0.916830576,2,17,normal,info,186,89.68,20.17037087,Out-of-Range,0.317579336666667,26.82420663333333,93.64841326666667,CRITICAL,No action needed
1/3/2025 18:00,19.90697681,20.0,-0.09302319000000026,19.52250732,66,0.949132153,2,14,normal,info,204,98.14,20.0,Out-of-Range,0.21184583999999992,27.881541600000002,95.7630832,CRITICAL,No action needed
1/3/2025 19:00,20.27910153,20.17037087,0.10873065999999909,20.18780196,67,0.500779491,2,61,normal,info,203,97.83,20.17037087,Out-of-Range,0.177191326666667,28.22808673333333,96.45617346666666,CRITICAL,No action needed
1/3/2025 20:00,20.68341076,20.66987298,0.013537780000000055,21.6120901,68,0.19096979,2,31,normal,info,207,99.73,20.66987298,Out-of-Range,0.009748416666666296,29.902515833333336,99.80503166666668,CRITICAL,No action needed
1/3/2025 21:00,21.27911626,21.46446609,-0.18534982999999983,21.12862796,69,0.886613143,2,18,normal,info,200,96.29,21.46446609,Out-of-Range,-0.021027130000000227,29.789728699999998,99.5794574,CRITICAL,No action needed
1/3/2025 22:00,22.34091721,22.5,-0.15908278999999936,23.12783876,70,0.801347144,2,0,normal,info,201,96.82,22.5,Out-of-Range,-0.11029827999999971,28.897017200000004,97.7940344,CRITICAL,No action needed
1/3/2025 23:00,23.72206288,23.70590477,0.016158109999999226,24.2832216,71,0.204739816,2,55,normal,info,207,99.68,23.70590477,Out-of-Range,-0.10942483666666665,28.905751633333335,97.81150326666666,CRITICAL,No action needed
1/4/2025 0:00,24.87839879,25.0,-0.12160121000000146,24.13932302,72,0.062977908,3,71,normal,info,203,97.57,25.0,Out-of-Range,-0.0881752966666672,29.11824703333333,98.23649406666665,CRITICAL,No action needed
1/4/2025 1:00,26.23130353,26.29409523,-0.06279169999999823,26.1381376,73,0.004119817,3,63,normal,info,205,98.74,26.29409523,Out-of-Range,-0.05607826666666682,29.439217333333332,98.87843466666666,CRITICAL,No action needed
1/4/2025 2:00,27.30004747,27.5,-0.1999525300000009,27.07572287,74,0.601809809,3,71,normal,info,200,96.0,27.5,Out-of-Range,-0.12811514666666687,28.718848533333333,97.43769706666666,CRITICAL,No action needed
1/4/2025 3:00,48.56546192,28.53553391,20.029928009999995,28.65655193,75,0.401255535,3,67,out_of_range,critical,207,99.4,28.53553391,Out-of-Range,6.5890612599999985,0.0,0.0,CRITICAL,Recalibrate within 1 week
1/4/2025 4:00,29.49834287,29.33012702,0.16821584999999928,29.2924126,76,0.781610049,3,19,normal,info,201,96.64,29.33012702,Out-of-Range,6.666063776666665,0.0,0.0,CRITICAL,Recalibrate within 1 week
1/4/2025 5:00,29.8190451,29.82962913,-0.01058403000000041,29.83964401,77,0.002521762,3,98,normal,info,207,99.79,29.82962913,Out-of-Range,6.729186609999998,0.0,0.0,CRITICAL,Recalibrate within 1 week
1/4/2025 6:00,30.37580112,30.0,0.37580111999999843,29.41609391,78,0.272155015,3,57,normal,info,192,92.48,30.0,Out-of-Range,0.1778109799999991,28.221890200000008,96.44378040000002,CRITICAL,No action needed
1/4/2025 7:00,29.46314439,29.82962913,-0.36648474000000064,30.87294194,79,0.856296309,3,80,normal,info,193,92.67,29.82962913,Out-of-Range,-0.00042255000000087267,29.995774499999992,99.99154899999998,CRITICAL,No action needed
1/4/2025 8:00,29.13853478,29.33012702,-0.19159223999999853,29.21874732,80,0.947969566,3,26,normal,info,200,96.17,29.33012702,Out-of-Range,-0.06075862000000024,29.392413799999996,98.7848276,CRITICAL,No action needed
1/4/2025 9:00,8.291826557,28.53553391,-20.243707353,27.87633321,81,0.920333562,3,11,out_of_range,critical,198,95.13,28.53553391,Out-of-Range,-6.933928111,0.0,0.0,CRITICAL,Recalibrate within 1 week
1/4/2025 10:00,27.74586074,27.5,0.24586074000000124,27.28953322,82,0.036609716,3,15,normal,info,198,95.08,27.5,Out-of-Range,-6.7298129509999995,0.0,0.0,CRITICAL,Recalibrate within 1 week
1/4/2025 11:00,26.26667785,26.29409523,-0.02741737999999927,27.10073618,83,0.211092472,3,71,normal,info,207,99.45,26.29409523,Out-of-Range,-6.675087997666666,0.0,0.0,CRITICAL,Recalibrate within 1 week
1/4/2025 12:00,24.95340156,25.0,-0.04659844000000035,25.2958025,84,0.558449201,3,15,normal,info,206,99.07,25.0,Out-of-Range,0.05728164000000054,29.427183599999996,98.85436719999998,CRITICAL,No action needed
1/4/2025 13:00,23.61766698,23.70590477,-0.08823779000000087,24.30159436,85,0.244779465,3,99,normal,info,204,98.24,23.70590477,Out-of-Range,-0.05408453666666683,29.45915463333333,98.91830926666667,CRITICAL,No action needed
1/4/2025 14:00,22.99370789,22.5,0.4937078899999996,22.51278391,86,0.208285586,3,45,normal,info,187,90.13,22.5,Out-of-Range,0.11962388666666612,28.80376113333334,97.60752226666668,CRITICAL,No action needed
1/4/2025 15:00,21.08974729,21.46446609,-0.37471880000000013,20.63069556,87,0.444803333,3,81,normal,info,192,92.51,21.46446609,Out-of-Range,0.010250433333332865,29.89749566666667,99.79499133333334,CRITICAL,No action needed
1/4/2025 16:00,21.46446609,20.66987298,0.7945931099999974,21.78047468,88,0.926641968,3,5,stuck_value,warning,199,95.66,20.66987298,Out-of-Range,0.30452739999999895,26.95472600000001,93.90945200000002,CRITICAL,No action needed
1/4/2025 17:00,20.116719,20.17037087,-0.05365186999999949,20.11541223,89,0.864801369,3,52,normal,info,206,98.93,20.17037087,Out-of-Range,0.12207414666666594,28.77925853333334,97.55851706666668,CRITICAL,No action needed
1/4/2025 18:00,19.88591944,20.0,-0.11408056000000144,20.6018022,90,0.386715327,3,63,normal,info,203,97.72,20.0,Out-of-Range,0.20895355999999884,27.910464400000013,95.82092880000002,CRITICAL,No action needed
1/4/2025 19:00,20.35055386,20.17037087,0.18018299000000226,20.00181738,91,0.053149592,3,18,normal,info,200,96.4,20.17037087,Out-of-Range,0.0041501866666671106,29.95849813333333,99.91699626666666,CRITICAL,No action needed
1/4/2025 20:00,20.59491117,20.66987298,-0.07496181000000135,20.17959982,92,0.670513599,3,35,normal,info,205,98.5,20.66987298,Out-of-Range,-0.0029531266666668423,29.97046873333333,99.94093746666667,CRITICAL,No action needed
1/4/2025 21:00,21.35594372,21.46446609,-0.10852236999999931,21.68841636,93,0.774130381,3,16,normal,info,203,97.83,21.46446609,Out-of-Range,-0.0011003966666661331,29.98899603333334,99.97799206666667,CRITICAL,No action needed
1/4/2025 22:00,22.84553697,22.5,0.3455369700000013,23.07072729,94,0.625022999,3,9,normal,info,193,93.09,22.5,Out-of-Range,0.05401759666666687,29.45982403333333,98.91964806666667,CRITICAL,No action needed
1/4/2025 23:00,24.08660527,23.70590477,0.38070049999999966,24.08079129,95,0.65707409,3,65,normal,info,192,92.39,23.70590477,Out-of-Range,0.20590503333333388,27.94094966666666,95.88189933333332,CRITICAL,No action needed
1/5/2025 0:00,25.28374829,25.0,0.28374828999999835,24.95048686,96,0.903455436,4,63,normal,info,196,94.33,25.0,Out-of-Range,0.3366619199999998,26.6333808,93.26676160000001,CRITICAL,No action needed
1/5/2025 1:00,26.26602029,26.29409523,-0.02807493999999977,26.27228199,97,0.135637202,4,32,normal,info,207,99.44,26.29409523,Out-of-Range,0.21212461666666607,27.878753833333338,95.75750766666668,CRITICAL,No action needed
1/5/2025 2:00,27.76742879,27.5,0.2674287900000003,27.27252427,98,0.665512583,4,48,normal,info,197,94.65,27.5,Out-of-Range,0.17436737999999963,28.256326200000004,96.51265240000001,CRITICAL,No action needed
1/5/2025 3:00,23.45379015,28.53553391,-5.081743760000002,28.24588125,99,0.845242104,4,33,noise,warning,188,90.52,28.53553391,Out-of-Range,-1.6141299700000005,13.858700299999995,67.71740059999999,CRITICAL,"Monitor closely, recalibrate soon"
1/5/2025 4:00,29.35394192,29.33012702,0.023814900000001415,28.65924801,100,0.100531551,4,59,normal,info,207,99.52,29.33012702,Out-of-Range,-1.5968333566666668,14.031666433333331,68.06333286666666,CRITICAL,"Monitor closely, recalibrate soon"
1/5/2025 5:00,29.97649882,29.82962913,0.14686968999999905,29.96859123,101,0.927129119,4,43,normal,info,202,97.06,29.82962913,Out-of-Range,-1.637019723333334,13.62980276666666,67.25960553333331,CRITICAL,"Monitor closely, recalibrate soon"
1/5/2025 6:00,30.26497856,30.0,0.2649785599999994,30.18710513,102,0.452507336,4,69,normal,info,197,94.7,30.0,Out-of-Range,0.14522104999999996,28.5477895,97.095579,CRITICAL,No action needed
1/5/2025 7:00,29.78017413,29.82962913,-0.0494550000000018,28.96812102,103,0.488469482,4,31,normal,info,206,99.01,29.82962913,Out-of-Range,0.12079774999999889,28.792022500000012,97.58404500000002,CRITICAL,No action needed
1/5/2025 8:00,29.28024059,29.33012702,-0.049886430000000814,29.74812721,104,0.254577318,4,36,normal,info,206,99.0,29.33012702,Out-of-Range,0.0552123766666656,29.447876233333343,98.89575246666669,CRITICAL,No action needed
1/5/2025 9:00,28.13437451,28.53553391,-0.40115940000000094,29.49835824,105,0.306893182,4,79,normal,info,191,91.98,28.53553391,Out-of-Range,-0.1668336100000012,28.331663899999988,96.66332779999998,CRITICAL,No action needed
1/5/2025 10:00,27.7206104,27.5,0.22061040000000176,27.74764191,106,0.975101735,4,18,normal,info,199,95.59,27.5,Out-of-Range,-0.07681181,29.2318819,98.4637638,CRITICAL,No action needed
1/5/2025 11:00,26.55223617,26.29409523,0.25814094000000054,25.91610758,107,0.132456791,4,62,normal,info,197,94.84,26.29409523,Out-of-Range,0.025863980000000453,29.741360199999995,99.48272039999999,CRITICAL,No action needed
1/5/2025 12:00,25.13959239,25.0,0.13959239000000068,25.31730596,108,0.532017819,4,35,normal,info,202,97.21,25.0,Out-of-Range,0.20611457666666766,27.938854233333323,95.87770846666665,CRITICAL,No action needed
1/5/2025 13:00,23.49848991,23.70590477,-0.2074148600000001,23.69305366,109,0.582009281,4,49,normal,info,199,95.85,23.70590477,Out-of-Range,0.06343949000000038,29.365605099999996,98.73121019999999,CRITICAL,No action needed
1/5/2025 14:00,22.67942706,22.5,0.1794270599999983,22.3769452,110,0.458653616,4,87,normal,info,200,96.41,22.5,Out-of-Range,0.03720152999999963,29.627984700000003,99.25596940000001,CRITICAL,No action needed
1/5/2025 15:00,21.42178574,21.46446609,-0.0426803499999977,21.55358597,111,0.96473756,4,80,normal,info,206,99.15,21.46446609,Out-of-Range,-0.02355604999999983,29.7644395,99.528879,CRITICAL,No action needed
1/5/2025 16:00,21.07377008,20.66987298,0.40389709999999823,20.85364418,112,0.247862797,4,20,normal,info,191,91.92,20.66987298,Out-of-Range,0.18021460333333295,28.19785396666667,96.39570793333334,CRITICAL,No action needed
1/5/2025 17:00,20.19158289,20.17037087,0.02121202000000011,20.8681528,113,0.683580833,4,77,normal,info,207,99.58,20.17037087,Out-of-Range,0.12747625666666687,28.72523743333333,97.45047486666667,CRITICAL,No action needed
1/5/2025 18:00,19.98798945,20.0,-0.012010549999999398,19.18425152,114,0.905509081,4,58,normal,info,207,99.76,20.0,Out-of-Range,0.137699523333333,28.62300476666667,97.24600953333334,CRITICAL,No action needed
1/5/2025 19:00,20.46217292,20.17037087,0.29180205000000115,19.34965004,115,0.136974501,4,3,normal,info,196,94.16,20.17037087,Out-of-Range,0.10033450666666728,28.99665493333333,97.99330986666665,CRITICAL,No action needed
1/5/2025 20:00,20.84642984,20.66987298,0.17655685999999804,20.68638092,116,0.942381365,4,94,normal,info,200,96.47,20.66987298,Out-of-Range,0.15211611999999994,28.478838800000002,96.9576776,CRITICAL,No action needed
1/5/2025 21:00,21.56258846,21.46446609,0.09812237000000223,21.16692024,117,0.444038663,4,94,normal,info,204,98.04,21.46446609,Out-of-Range,0.1888270933333338,28.111729066666662,96.22345813333332,CRITICAL,No action needed
1/5/2025 22:00,22.77010882,22.5,0.2701088200000008,22.15869696,118,0.223725733,4,95,normal,info,197,94.6,22.5,Out-of-Range,0.18159601666666703,28.18403983333333,96.36807966666666,CRITICAL,No action needed
1/5/2025 23:00,23.6457289,23.70590477,-0.060175869999998355,23.93918526,119,0.763585213,4,44,normal,info,205,98.8,23.70590477,Out-of-Range,0.10268510666666823,28.973148933333317,97.94629786666664,CRITICAL,No action needed
1/6/2025 0:00,25.35081514,25.0,0.3508151400000017,25.56427289,120,0.490526737,5,88,normal,info,193,92.98,25.0,Out-of-Range,0.18691603000000137,28.130839699999985,96.26167939999998,CRITICAL,No action needed
1/6/2025 1:00,26.39292573,26.29409523,0.09883050000000182,25.01037727,121,0.965733701,5,3,normal,info,204,98.02,26.29409523,Out-of-Range,0.12982325666666839,28.701767433333316,97.40353486666663,CRITICAL,No action needed
1/6/2025 2:00,27.63039802,27.5,0.13039802000000122,27.83161439,122,0.674396712,5,78,normal,info,202,97.39,27.5,Out-of-Range,0.19334788666666824,28.066521133333318,96.13304226666664,CRITICAL,No action needed
1/6/2025 3:00,28.71858256,28.53553391,0.18304864999999992,28.40205093,123,0.645573637,5,36,normal,info,200,96.34,28.53553391,Out-of-Range,0.13742572333333433,28.625742766666658,97.25148553333331,CRITICAL,No action needed
